Train Acc,Validation acc,Test Acc,N Epochs,Runtime
0.9861963987350464,0.9604976177215576,0.9096898436546326,61,1362.0724279880524
0.9811278581619263,0.9642990827560425,0.9159716367721558,47,1165.2781772613525
0.9950446486473083,0.9664151072502136,0.9263178110122681,78,1904.9369657039642
0.9893282055854797,0.9628196954727173,0.9361612796783447,60,1462.4758095741272
0.9928405284881592,0.9659653306007385,0.9174163937568665,72,1704.3166673183441
0.9914866089820862,0.962072491645813,0.9274677038192749,68,1527.199770450592
0.99083411693573,0.9648267030715942,0.9160414934158325,71,1629.4840126037598
0.9884831309318542,0.9701399207115173,0.9225526452064514,57,1343.3129787445068
0.9935501217842102,0.9654141068458557,0.9298195242881775,76,1720.0967876911163
0.9928208589553833,0.964031457901001,0.9205724000930786,77,1790.8644933700562
0.9936038851737976,0.9668409824371338,0.9391230940818787,77,1694.4815707206726
0.9850603342056274,0.9625274538993835,0.9219009876251221,53,1215.1251378059387
0.9878542423248291,0.9596037268638611,0.9591293334960938,61,1383.44274020195
0.9859194755554199,0.9589495062828064,0.9534529447555542,61,1423.8426864147186
0.9827089905738831,0.96157306432724,0.9524336457252502,50,1142.5888068675995
0.9809461832046509,0.9604541659355164,0.9273921847343445,51,1158.496325969696
0.9899857044219971,0.9643480181694031,0.9436560273170471,66,1548.765379667282
0.9978145956993103,0.9684684872627258,0.9415807723999023,99,2196.1724824905396
0.9930665493011475,0.963156521320343,0.9253939390182495,72,1587.480702161789
0.9775070548057556,0.9598111510276794,0.9391801357269287,46,1041.6720583438873
0.9926809072494507,0.965745747089386,0.9280295372009277,74,1707.4846432209015
0.9922688603401184,0.9628930687904358,0.9015763401985168,76,1743.8830425739288
0.9885680675506592,0.9628309607505798,0.9385935068130493,59,1342.5665800571442
0.9910991787910461,0.9659062027931213,0.9135251045227051,71,1631.0410256385803
0.9879396557807922,0.9630635976791382,0.9030961990356445,60,1418.8805549144745
0.9896678328514099,0.9653757214546204,0.9052682518959045,69,1575.6387181282043
0.9860411882400513,0.9616978764533997,0.9126270413398743,54,1323.4072816371918
0.990350067615509,0.9641901254653931,0.914528489112854,65,1467.30082654953
0.9939926862716675,0.9682721495628357,0.913095235824585,71,1624.14173412323
0.9858757853507996,0.9602624177932739,0.9075630307197571,55,1331.6134929656982
0.9885441660881042,0.9635652899742126,0.9170740842819214,58,1344.1556384563446
0.9913696050643921,0.9649918079376221,0.9192782640457153,72,1601.4670321941376
0.9909390211105347,0.9650463461875916,0.9271084070205688,60,1451.5820727348328
0.9917463064193726,0.9643491506576538,0.932047426700592,65,1502.2206749916077
0.9862979650497437,0.9604462385177612,0.9140666723251343,65,1534.0595757961273
0.985115110874176,0.9616544842720032,0.9129762053489685,58,1295.9970214366913
0.9932589530944824,0.964370846748352,0.9308710098266602,77,1858.2551622390747
0.9861926436424255,0.9628684520721436,0.8812562823295593,66,1499.7960677146912
0.9877248406410217,0.9634223580360413,0.8869801163673401,54,1235.5577626228333
