Train Acc,Validation acc,Test Acc,N Epochs,Runtime
0.9922425150871277,0.9676573276519775,0.9243872165679932,99,2297.988896369934
0.9883983731269836,0.9611047506332397,0.9439067840576172,92,1967.9220099449158
0.9891270399093628,0.962807834148407,0.9398205280303955,99,2215.959483861923
0.9885985851287842,0.9657076597213745,0.935960590839386,99,2099.6178121566772
0.9917501211166382,0.9676359295845032,0.9137520790100098,99,2256.274790287018
0.9927726984024048,0.9668640494346619,0.9173756837844849,99,2300.0897269248962
0.9894386529922485,0.9613749980926514,0.9043603539466858,99,2227.969947576523
0.9932725429534912,0.9694300889968872,0.9207597970962524,99,2249.750108242035
0.9913042783737183,0.9657682776451111,0.9037469029426575,99,2206.281869649887
0.9921045899391174,0.9661210775375366,0.9353585243225098,99,2155.4517211914062
0.984738826751709,0.9633753895759583,0.9029868245124817,85,1981.0959322452545
0.9876410365104675,0.9613356590270996,0.9304791688919067,99,2150.7371413707733
0.9845356941223145,0.958171546459198,0.9460547566413879,93,2080.374927520752
0.9781718254089355,0.9560229182243347,0.9012366533279419,81,1849.3670642375946
0.990171492099762,0.9620707035064697,0.945704996585846,99,2160.627173423767
0.988211452960968,0.9616552591323853,0.9145965576171875,99,2200.714864015579
0.98875492811203,0.9615931510925293,0.9203912615776062,99,2173.07085108757
0.9896596670150757,0.9635850787162781,0.908929705619812,99,2139.1601746082306
0.9906414151191711,0.9657037258148193,0.9349634647369385,94,2258.1695699691772
0.9802642464637756,0.9642266035079956,0.9207003116607666,70,1510.6388692855835
0.9918743371963501,0.9622476100921631,0.9381566047668457,99,2219.8003787994385
0.992394208908081,0.965468168258667,0.9088996052742004,99,2092.5569126605988
0.9906139373779297,0.9676007032394409,0.895574152469635,99,2165.9221374988556
0.9842256307601929,0.9591862559318542,0.9339709281921387,95,2094.843423128128
0.9880911707878113,0.9605196714401245,0.9096689820289612,96,2207.4402651786804
0.9916304349899292,0.9643946886062622,0.9097210168838501,99,2141.9299359321594
0.9811376333236694,0.9563737511634827,0.9027777910232544,67,1467.7033469676971
0.9909934401512146,0.9627639055252075,0.9333114624023438,99,2105.7917873859406
0.9886869192123413,0.9652440547943115,0.9464877247810364,98,2094.4164578914642
0.9845319390296936,0.9577711224555969,0.9479339122772217,79,1778.7328305244446
0.9872502088546753,0.9653037786483765,0.9167050719261169,77,1708.722493648529
0.9881089329719543,0.9581547975540161,0.9372881650924683,95,2046.4772448539734
0.9943877458572388,0.9683839082717896,0.925075888633728,99,2205.9445402622223
0.9927778840065002,0.9645950794219971,0.9540906548500061,99,2182.1407039165497
0.9904376268386841,0.9655085802078247,0.9305087924003601,98,2210.0293543338776
0.9897982478141785,0.9623140692710876,0.9445805549621582,88,2025.8421800136566
0.9806843400001526,0.9618033766746521,0.9060483574867249,73,1697.1198081970215
0.9910523295402527,0.9617711305618286,0.9422236084938049,99,2133.986475944519
0.9949766993522644,0.968112587928772,0.9307926893234253,99,2108.291440010071
0.9916625618934631,0.9612284302711487,0.9412440657615662,99,2127.0758724212646
0.9926400780677795,0.9643740653991699,0.9289858341217041,99,2198.84788274765
0.9895468354225159,0.9633221626281738,0.9407908916473389,99,2171.241546154022
0.9921191930770874,0.9624887704849243,0.9393247365951538,99,2093.251617670059
0.9920607209205627,0.9660415649414062,0.9260916113853455,99,2150.6334710121155
0.9855425953865051,0.9627732634544373,0.9269453883171082,81,1827.8762118816376
0.9901897311210632,0.9654296040534973,0.9154782891273499,98,2162.849822998047
0.9894399642944336,0.9611872434616089,0.9370120763778687,93,1988.765730381012
0.9947290420532227,0.962712287902832,0.9317536950111389,99,2158.825539827347
0.9929962754249573,0.9601010084152222,0.9466370344161987,99,2116.177052974701
0.9907932281494141,0.9577000737190247,0.9126912951469421,99,2318.672347307205
0.9917452931404114,0.9700751304626465,0.8515156507492065,99,2127.2521708011627
0.9890246987342834,0.9654736518859863,0.9335517883300781,99,2141.2885551452637
0.9902222156524658,0.9640576243400574,0.9207980632781982,95,2208.9738867282867
0.9849586486816406,0.963366687297821,0.9171428680419922,81,1789.4036071300507
0.9900158047676086,0.9607517123222351,0.9316719174385071,99,2107.4424686431885
0.9940239191055298,0.9661992788314819,0.9538928270339966,99,2279.588659763336
0.9806965589523315,0.9563964605331421,0.8888221383094788,86,1843.8018999099731
0.9878889322280884,0.9591758251190186,0.9298935532569885,95,2041.6609799861908
0.988875150680542,0.9656598567962646,0.9358897805213928,90,2044.9467782974243
0.9908437132835388,0.9631010293960571,0.937903881072998,99,2142.10245347023
0.9762507081031799,0.9587080478668213,0.9244165420532227,78,1677.9356091022491
