Train Acc,Validation acc,Test Acc,N Epochs,Runtime
0.9864591956138611,0.9650999903678894,0.940211832523346,99,2784.248817920685
0.9865826964378357,0.9640710949897766,0.9524360299110413,99,2705.1026442050934
0.9863319993019104,0.9647480845451355,0.9405300617218018,99,2725.5175852775574
0.9855878353118896,0.9692772626876831,0.9288567900657654,99,2768.7205555438995
0.9860947728157043,0.9653156995773315,0.9349153637886047,99,2868.5113909244537
0.9866628646850586,0.9688594341278076,0.9397221207618713,99,2867.107792854309
0.9856196641921997,0.9662564992904663,0.9565756916999817,99,2728.870493888855
0.9863402247428894,0.9659872651100159,0.9384589195251465,99,2894.811507701874
0.9853885173797607,0.967079222202301,0.940464198589325,99,2728.639622449875
0.9857485890388489,0.9681893587112427,0.9455641508102417,99,2749.098568916321
0.9855003356933594,0.9675546288490295,0.9300945401191711,99,2879.649778366089
0.9872453212738037,0.964299201965332,0.9418942332267761,99,2751.599083662033
0.9864031076431274,0.963509202003479,0.9651404619216919,99,2830.8347613811493
0.9879045486450195,0.9690747857093811,0.9304821491241455,99,2719.8112902641296
0.9830130338668823,0.9670597314834595,0.9569787979125977,99,2711.65949511528
0.9871595501899719,0.9654019474983215,0.9571294188499451,99,2698.2261061668396
0.9858619570732117,0.9677419066429138,0.9484157562255859,99,2715.500356197357
0.9882025718688965,0.9630855321884155,0.9154784679412842,99,2768.304708957672
0.9878705143928528,0.9657861590385437,0.9237582087516785,99,2811.6829645633698
0.9868065714836121,0.9657222628593445,0.9413906335830688,99,2822.938639163971
0.9864360094070435,0.9610010385513306,0.9429870843887329,99,2782.4750134944916
0.9882709383964539,0.9664825797080994,0.9242245554924011,99,2692.758632183075
0.9864861965179443,0.9653215408325195,0.9446321129798889,99,2860.1815173625946
0.9855364561080933,0.962797224521637,0.9567371010780334,99,2770.1199572086334
0.9865322113037109,0.9654955267906189,0.9433567523956299,99,2774.1551740169525
0.9861020445823669,0.9642992615699768,0.9517789483070374,99,2759.0796167850494
0.9887599349021912,0.9647467732429504,0.9277938008308411,99,2981.067152738571
0.9860253930091858,0.9672068357467651,0.9334788918495178,99,2747.5775558948517
0.9854068756103516,0.9627282619476318,0.952842652797699,99,2870.19282746315
0.9856564998626709,0.9643759727478027,0.9479896426200867,99,2952.1699118614197
0.9875459671020508,0.9640189409255981,0.9323163032531738,99,2988.8105947971344
0.9867246747016907,0.9660419821739197,0.9082497954368591,99,2820.899687767029
0.9880113005638123,0.9675224423408508,0.9344078898429871,99,2710.5180785655975
0.9865849614143372,0.9663876295089722,0.9402061700820923,99,2956.761693716049
0.9869867563247681,0.96434086561203,0.9254173636436462,99,2697.768724679947
0.9884119629859924,0.9629442095756531,0.9577413201332092,99,2770.1176176071167
0.9865599274635315,0.9641859531402588,0.9644296765327454,99,2704.584660768509
0.9867594242095947,0.9676185846328735,0.9319336414337158,99,2754.92058300972
0.987286388874054,0.965691864490509,0.9487271904945374,99,2770.2198050022125
0.9849669933319092,0.9676679968833923,0.932887077331543,99,2848.180918931961
0.9876293540000916,0.9717549681663513,0.9208095669746399,99,2948.6977586746216
0.9889847040176392,0.9668155908584595,0.8764459490776062,99,2757.4982793331146
0.9892064332962036,0.9688258767127991,0.9163200855255127,99,2732.9608075618744
0.9867880940437317,0.9660242199897766,0.9224604964256287,99,3037.4526691436768
0.9857739210128784,0.9623851776123047,0.9477927088737488,99,2754.8121819496155
0.9869807958602905,0.9667006731033325,0.9194551706314087,99,2849.754066467285
0.9892672896385193,0.9667431116104126,0.923522412776947,99,2760.4222843647003
0.9855275750160217,0.9638693332672119,0.9032467603683472,99,2761.588250875473
0.986414909362793,0.9665136933326721,0.9164978861808777,99,2969.224081516266
0.986150860786438,0.9674990773200989,0.93342524766922,99,2833.166865825653
