Train Acc,Validation acc,Test Acc,N Epochs,Runtime
0.9869248867034912,0.9636110067367554,0.8910450339317322,99,2704.7959039211273
0.9881487488746643,0.9669533371925354,0.9040956497192383,99,2976.375994682312
0.9878037571907043,0.9672069549560547,0.9307578802108765,99,2974.2077543735504
0.98670893907547,0.9660931825637817,0.9148894548416138,99,2775.494402885437
0.9872782826423645,0.9672444462776184,0.9406578540802002,99,2678.6539599895477
0.988162636756897,0.9628756046295166,0.9442346096038818,99,2929.94109749794
0.9869834780693054,0.9651927351951599,0.958988606929779,99,2679.612685918808
0.9820778965950012,0.9662822484970093,0.9101437926292419,99,2900.1496682167053
0.9849384427070618,0.9657689332962036,0.9227681159973145,99,2840.517659664154
0.9846968054771423,0.9682877659797668,0.9138584136962891,99,2943.948607444763
0.9852156043052673,0.962384045124054,0.9550600647926331,99,2715.6867315769196
0.9886542558670044,0.9654366374015808,0.9228271842002869,99,2992.2725908756256
0.9835822582244873,0.964855432510376,0.9215894341468811,99,2804.3243420124054
0.9856905937194824,0.9666709303855896,0.9266229271888733,99,2730.804265499115
0.9881901144981384,0.9686388969421387,0.9405975341796875,99,2722.3255863189697
0.9833140969276428,0.9628182649612427,0.9389140009880066,99,2710.051304578781
0.9876347780227661,0.9655348062515259,0.9236760139465332,99,2828.1395115852356
0.9880298972129822,0.9682779312133789,0.9256576299667358,99,2764.5603272914886
0.9889111518859863,0.9650260806083679,0.9359639883041382,99,2938.9590814113617
0.9854812622070312,0.9652872085571289,0.9374557733535767,99,3012.0185623168945
0.987634003162384,0.9691412448883057,0.908974826335907,99,2745.6581954956055
0.9886054992675781,0.9672642350196838,0.916266918182373,99,2711.316827058792
0.9870434403419495,0.9668618440628052,0.9255387187004089,99,2738.4304552078247
0.9873592257499695,0.9679238200187683,0.9214586019515991,99,2770.156108379364
0.9843298196792603,0.9641379117965698,0.9111508727073669,99,2794.947894334793
0.9866881370544434,0.9650142192840576,0.9478728175163269,99,2972.554952144623
0.9875462055206299,0.9650599360466003,0.9611486196517944,99,2718.4720203876495
0.9871742129325867,0.9652430415153503,0.9351673126220703,99,2844.4450902938843
0.9878227710723877,0.9650384783744812,0.9368264675140381,99,2813.8454496860504
0.9856985807418823,0.9647358655929565,0.9585047960281372,99,2707.5619311332703
0.987626850605011,0.967158854007721,0.9476215243339539,99,2746.6092908382416
0.9870665073394775,0.9634285569190979,0.9520800709724426,99,2733.459305047989
0.98846036195755,0.9624430537223816,0.9193985462188721,99,2917.985692501068
0.9865554571151733,0.9645833373069763,0.9235495924949646,99,2698.258855342865
0.9859888553619385,0.9664945006370544,0.9316287636756897,99,2844.000398159027
0.9867336750030518,0.9650984406471252,0.9476292729377747,99,2739.138614177704
0.9873080849647522,0.9628966450691223,0.9389463067054749,99,2709.901027202606
0.9872351884841919,0.9656756520271301,0.8918192386627197,99,2714.484227657318
0.9871248602867126,0.9703230857849121,0.9281388521194458,99,2790.9999310970306
0.9870135188102722,0.96753990650177,0.9121934771537781,99,2746.6199090480804
0.9854403734207153,0.9612645506858826,0.925175666809082,99,2867.5657391548157
0.9879994988441467,0.9663424491882324,0.9492551684379578,99,2760.1002361774445
0.9881662726402283,0.9647495150566101,0.8938196897506714,99,2893.9656460285187
0.9879454374313354,0.9637681245803833,0.9471487998962402,99,2760.0799674987793
0.9832600355148315,0.9617031812667847,0.9140802621841431,99,2779.6062881946564
0.989933967590332,0.9682950973510742,0.9224843382835388,99,2992.4912185668945
0.9879461526870728,0.962174654006958,0.9215022325515747,99,2696.3783202171326
0.9871546030044556,0.9635807871818542,0.9517784118652344,99,2737.5578644275665
0.9856802821159363,0.9695091247558594,0.8806756138801575,99,2767.809327363968
0.9852530360221863,0.9632668495178223,0.9518587589263916,99,2764.123086452484
