Train Acc,Validation acc,Test Acc,N Epochs,Runtime
0.9886448979377747,0.9657576680183411,0.9167917370796204,99,3573.0321526527405
0.9917868375778198,0.9639871120452881,0.9408804774284363,99,3219.33686709404
0.9925355911254883,0.9696733951568604,0.9301258325576782,99,3200.0022580623627
0.9930300712585449,0.9697046279907227,0.8972170948982239,99,3275.373067378998
0.9874052405357361,0.9643120765686035,0.8904619812965393,99,3486.2148382663727
0.9908151626586914,0.9640870094299316,0.9287410974502563,99,3303.0088591575623
0.9894399642944336,0.9642311334609985,0.9536241888999939,99,3224.2751445770264
0.9949840307235718,0.9706477522850037,0.9233841896057129,99,3390.973884820938
0.9906294345855713,0.9629165530204773,0.9210262298583984,99,3557.9797327518463
0.9917299151420593,0.9644866585731506,0.9302943348884583,99,3527.274626493454
0.9920923709869385,0.9709368944168091,0.9178105592727661,99,3257.3496448993683
0.988219141960144,0.9644540548324585,0.9025221467018127,99,3329.9083347320557
0.9909177422523499,0.9709317088127136,0.8439591526985168,99,3245.883533477783
0.9906527400016785,0.9676632285118103,0.9153349995613098,99,3632.9033420085907
0.9911734461784363,0.9625327587127686,0.9496164321899414,99,3367.9216072559357
0.9827554225921631,0.9654167890548706,0.906664252281189,99,3257.0987062454224
0.987522542476654,0.9635790586471558,0.9203623533248901,99,3417.065998315811
0.9927805662155151,0.9690287709236145,0.9228662848472595,99,3493.3408036231995
0.9881717562675476,0.9650882482528687,0.9160654544830322,99,3368.5863630771637
0.9874671101570129,0.9667696952819824,0.9424002766609192,99,3244.52557182312
0.9837979078292847,0.9654741287231445,0.9291530847549438,99,3454.8064737319946
0.9941232800483704,0.9668958783149719,0.9306031465530396,99,3277.9933750629425
0.9837734699249268,0.9606238603591919,0.9273087978363037,99,3327.5200474262238
0.9916501045227051,0.9655348658561707,0.9337016344070435,99,3235.75093793869
0.9864271283149719,0.9649859666824341,0.934406578540802,99,3348.1190419197083
0.9850682020187378,0.9672236442565918,0.9581556916236877,99,3259.1601321697235
0.9937708377838135,0.9656357169151306,0.932485818862915,99,3372.514507293701
0.9846864938735962,0.9634451866149902,0.9486453533172607,99,3340.4057474136353
0.9909732341766357,0.9642272591590881,0.9555008411407471,99,3347.793944835663
0.9920206665992737,0.9646926522254944,0.9443324208259583,99,3487.082098722458
0.9914478063583374,0.9653582572937012,0.931745707988739,99,3522.284593820572
0.9830891489982605,0.9638867974281311,0.9209468364715576,99,3432.5900344848633
0.9864276647567749,0.9627747535705566,0.934414803981781,99,3235.29226398468
0.9895157814025879,0.9647316336631775,0.9450171589851379,99,3256.213258266449
0.9896100759506226,0.9707379341125488,0.9416839480400085,99,3332.544478416443
0.992927610874176,0.9668118953704834,0.9395363926887512,99,3346.624175310135
0.9918368458747864,0.9650970697402954,0.9356487989425659,99,3319.141904115677
0.9931197762489319,0.9692803025245667,0.9303175806999207,99,3630.583462715149
0.9841436743736267,0.96711266040802,0.9174518585205078,99,3346.85457611084
0.9917865991592407,0.9641393423080444,0.8942824602127075,99,3230.3028421401978
0.9861122369766235,0.960315465927124,0.9482967257499695,99,3384.3029284477234
0.9850072860717773,0.9631446599960327,0.9458886981010437,99,3493.4476652145386
0.9894335865974426,0.9645940065383911,0.9379071593284607,99,3447.871801376343
0.9891130328178406,0.9630800485610962,0.9229645729064941,99,3414.8166642189026
0.9902036190032959,0.9647992253303528,0.9218572974205017,99,3609.7081542015076
0.9875447154045105,0.962634801864624,0.9585987329483032,99,3244.5632224082947
0.9926349520683289,0.965255856513977,0.9451802968978882,99,3271.6265592575073
0.9904352426528931,0.9673474431037903,0.9400714039802551,99,3401.8931086063385
0.9864962697029114,0.9623764753341675,0.9196124076843262,99,3416.977478504181
0.9907583594322205,0.97128826379776,0.9163179993629456,99,3493.9593482017517
0.9882786870002747,0.9650968909263611,0.9333653450012207,99,3255.5757129192352
0.99039226770401,0.9665119647979736,0.9140872955322266,99,3399.469497203827
0.990753173828125,0.967931866645813,0.8929288983345032,99,3496.926512479782
0.9934871196746826,0.9693032503128052,0.9467758536338806,99,3452.311612844467
0.9912493228912354,0.9654476642608643,0.9354838728904724,99,3584.977198600769
0.9882932901382446,0.9640489816665649,0.9419037699699402,99,3269.0559935569763
0.9858394265174866,0.9623181223869324,0.9207489490509033,99,3489.7769804000854
0.9879396557807922,0.9638400673866272,0.9252912998199463,99,3372.2554516792297
0.9855072498321533,0.9673017263412476,0.9130027890205383,99,3277.5124497413635
0.9911626577377319,0.9655746221542358,0.9294368028640747,99,3244.5836040973663
0.995485782623291,0.9726409316062927,0.9276221394538879,99,3296.824397802353
0.9936938881874084,0.9681552648544312,0.9403212070465088,99,3445.4294486045837
0.9907767176628113,0.9653559327125549,0.9452654719352722,99,3414.702778816223
0.9900919198989868,0.9663631916046143,0.931971549987793,99,3372.6375982761383
0.9864367246627808,0.9626156687736511,0.9551780819892883,99,3438.27445936203
0.9882171750068665,0.9684860706329346,0.9233226776123047,99,3511.150721549988
0.9889187216758728,0.9650942087173462,0.9313296675682068,99,3396.87012052536
0.9883034825325012,0.97091144323349,0.9479559659957886,99,3317.805258512497
0.9803229570388794,0.9635652899742126,0.9324451088905334,99,3472.5215785503387
0.9879009127616882,0.963923454284668,0.9467813968658447,99,3325.830808401108
0.9904308915138245,0.9606209993362427,0.9311177134513855,99,3319.127546310425
0.9906711578369141,0.9680463075637817,0.9427253603935242,99,3243.7295513153076
0.9892638921737671,0.9663278460502625,0.9266631603240967,99,3497.6728687286377
0.989740252494812,0.9645354747772217,0.9430944919586182,99,3440.594678878784
0.9914920330047607,0.9649484753608704,0.9370748400688171,99,3291.4953968524933
0.9920774698257446,0.9694334268569946,0.9500989317893982,99,3476.539762735367
0.99274080991745,0.968074381351471,0.9517348408699036,99,3317.7643609046936
0.9881770610809326,0.9633440375328064,0.9379028677940369,99,3304.002336502075
0.9905688762664795,0.9675902128219604,0.9540709853172302,99,3356.72639131546
0.9888306856155396,0.9638724327087402,0.910007894039154,99,3313.120462656021
0.9925090670585632,0.9699838161468506,0.8911739587783813,99,3533.3717391490936
0.9913716912269592,0.9681422710418701,0.9254637956619263,99,3368.9599483013153
0.9933990240097046,0.968769907951355,0.9121885299682617,99,3386.07936835289
0.9899364113807678,0.9651854634284973,0.9341036081314087,99,3523.1096982955933
0.9918087124824524,0.9644278883934021,0.9392203688621521,99,3354.8123910427094
0.9950598478317261,0.966282069683075,0.9385483860969543,99,3342.274941921234
0.9834922552108765,0.9644375443458557,0.9419324994087219,99,3389.8923857212067
0.9958279132843018,0.9665394425392151,0.9289532899856567,99,3296.552399158478
0.9935581088066101,0.96620774269104,0.8566511273384094,99,3387.0294184684753
0.9887247681617737,0.9720620512962341,0.8993853330612183,99,3262.0417170524597
0.9812214374542236,0.9644873738288879,0.8997044563293457,99,3614.1707463264465
0.9915758371353149,0.9668535590171814,0.925500214099884,99,3604.195295572281
0.9893187284469604,0.9639871120452881,0.9508557319641113,99,3247.862594604492
0.9863840341567993,0.9623520374298096,0.944845974445343,99,3509.305828809738
0.9893687963485718,0.968734085559845,0.9355961680412292,99,3524.6257495880127
0.9918158650398254,0.9670494198799133,0.9266917109489441,99,3425.6829974651337
0.9954473376274109,0.9702327847480774,0.9361077547073364,99,3317.407691001892
0.9862604141235352,0.9656819701194763,0.9254598021507263,99,3391.5825848579407
0.9919952154159546,0.9685996174812317,0.9140230417251587,99,3380.2365951538086
0.9953737854957581,0.9645030498504639,0.9305431842803955,99,3296.3418078422546
