Train Acc,Validation acc,Test Acc,N Epochs,Runtime
0.9923244714736938,0.9669359922409058,0.9294787645339966,99,3518.011611223221
0.9904142022132874,0.9640195369720459,0.9393603801727295,99,3397.8170504570007
0.9885929226875305,0.9658536314964294,0.9291547536849976,99,3509.9133217334747
0.9851573705673218,0.9637497067451477,0.9324581027030945,99,3392.9004287719727
0.9878390431404114,0.96309494972229,0.9191189408302307,99,3439.474227666855
0.9867444038391113,0.9623749852180481,0.9459958672523499,99,3630.917943716049
0.9887454509735107,0.9651352763175964,0.9356256127357483,99,3549.6261551380157
0.9921275973320007,0.967120885848999,0.910956084728241,99,3382.1282012462616
0.9894955158233643,0.968576967716217,0.921666145324707,99,3285.8670699596405
0.9894255995750427,0.9672446846961975,0.9192320108413696,99,3380.368401527405
0.9928277134895325,0.967235267162323,0.9066459536552429,99,3556.412045240402
0.9905602335929871,0.961867094039917,0.9347165822982788,99,3351.7028028964996
0.9905022978782654,0.9651018381118774,0.9459937810897827,99,3574.9860258102417
0.9960371851921082,0.9707808494567871,0.9121840000152588,99,3299.7818212509155
0.9909877181053162,0.9684343338012695,0.9235326647758484,99,3250.7525606155396
0.9898021221160889,0.9681203961372375,0.8950659036636353,99,3303.794844150543
0.9908750057220459,0.9657499194145203,0.9343252778053284,99,3312.1975281238556
0.9868560433387756,0.9650006294250488,0.936380922794342,99,3416.3919746875763
0.9857713580131531,0.9621531963348389,0.9241823554039001,99,3420.61901307106
0.9941926598548889,0.9630502462387085,0.8904697299003601,99,3537.734260559082
0.9909799098968506,0.9688786268234253,0.9463667869567871,99,3301.8422935009003
0.9921907186508179,0.9676003456115723,0.9560841917991638,99,3240.3344197273254
0.986175000667572,0.9610521197319031,0.928441047668457,99,3459.1404535770416
0.9903220534324646,0.9673210978507996,0.941230058670044,99,3302.787517309189
0.9854530096054077,0.9630630612373352,0.9327389597892761,99,3280.97669005394
0.9862288236618042,0.9613744616508484,0.9249851107597351,99,3414.1319766044617
0.9844745397567749,0.9659484624862671,0.9451079368591309,99,3504.965714454651
0.9957395195960999,0.967415988445282,0.9240997433662415,99,3410.9548988342285
0.9957402944564819,0.9723284840583801,0.8938651084899902,99,3410.868611574173
0.9909731149673462,0.9648234844207764,0.9467949867248535,99,3349.307219982147
0.9904524087905884,0.9663278460502625,0.9278980493545532,99,3292.3258855342865
0.9904655814170837,0.9614201784133911,0.9316308498382568,99,3320.7161643505096
0.988751232624054,0.968143880367279,0.9295238256454468,99,3276.381356716156
0.9933070540428162,0.966255784034729,0.9258306622505188,99,3548.7872745990753
0.9929025769233704,0.9683688879013062,0.9277592897415161,99,3329.954347848892
0.9884060025215149,0.9645759463310242,0.9434393048286438,99,3358.9170129299164
0.9866315126419067,0.9646196365356445,0.9106978178024292,99,3374.1865208148956
0.9941432476043701,0.9696586728096008,0.8959325551986694,99,3418.460933446884
0.9917692542076111,0.9653266072273254,0.9197037816047668,99,3599.1590399742126
0.9905881881713867,0.9639945030212402,0.9185770750045776,99,3602.1207406520844
0.9898265600204468,0.9637762308120728,0.9250617027282715,99,3566.2047934532166
0.9834339618682861,0.9629300236701965,0.9336734414100647,99,3297.1514258384705
0.9940639734268188,0.9687380790710449,0.9341921806335449,99,3388.153081893921
0.9921774864196777,0.9640378355979919,0.9422610998153687,99,3362.899856567383
0.9925976991653442,0.9673597812652588,0.9565792083740234,99,3380.8317165374756
0.9924560189247131,0.967185914516449,0.9273061752319336,99,3381.8616490364075
0.9896484017372131,0.9695932865142822,0.9388340711593628,99,3319.955462217331
0.9919869303703308,0.9675266146659851,0.9407064318656921,99,3279.3364655971527
0.9900527596473694,0.9656357169151306,0.941914439201355,99,3340.6845145225525
0.9897124171257019,0.9649713039398193,0.8940228819847107,99,3307.939425468445
0.9882641434669495,0.9631932377815247,0.9396514296531677,99,3504.3852269649506
0.9917142987251282,0.9679610133171082,0.9370448589324951,99,3304.2737543582916
0.9939460754394531,0.9715735912322998,0.91098552942276,99,3358.8789467811584
0.9877228736877441,0.9642493724822998,0.9212340712547302,99,3427.1932384967804
0.9898886680603027,0.9658130407333374,0.9418187737464905,99,3343.576005220413
0.9944965839385986,0.967630922794342,0.890625,99,3291.673680305481
