Train Acc,Validation acc,Test Acc,N Epochs,Runtime
0.9829326868057251,0.960228681564331,0.9248631000518799,99,2931.849660396576
0.9832300543785095,0.9651894569396973,0.9121192693710327,99,2639.000796556473
0.9806361198425293,0.9626132249832153,0.9489590525627136,99,2621.3582966327667
0.9809642434120178,0.9634999632835388,0.9494372010231018,99,2611.42861533165
0.9811561703681946,0.9615189433097839,0.9013837575912476,99,2611.4235656261444
0.9815294146537781,0.9614220857620239,0.9284103512763977,99,2659.476893424988
0.9812652468681335,0.9612265825271606,0.936044454574585,99,2667.594424009323
0.9814243316650391,0.9646118879318237,0.9329906105995178,99,2733.6202504634857
0.9800413846969604,0.9634268283843994,0.9527543187141418,99,2645.368140935898
0.9801182746887207,0.9573892951011658,0.9359775185585022,99,2671.6352655887604
0.9821779131889343,0.9599350690841675,0.955694854259491,99,2763.063763141632
0.9813434481620789,0.9654566049575806,0.9226271510124207,99,2699.0574657917023
0.9829251170158386,0.9594730138778687,0.9285008907318115,99,2724.3789966106415
0.9837318658828735,0.9665042161941528,0.9197365641593933,99,2856.642954349518
0.980349063873291,0.9636015295982361,0.9556592702865601,99,2677.966297149658
0.9813368320465088,0.9646306037902832,0.9200872778892517,99,2827.233740091324
0.9837205410003662,0.963226854801178,0.9227186441421509,99,2845.6973354816437
0.9818492531776428,0.961311399936676,0.9293520450592041,99,2880.18279004097
0.9830397963523865,0.9634849429130554,0.9478288888931274,99,2633.2395102977753
0.9816170334815979,0.9660995006561279,0.9224449396133423,99,2702.893978357315
0.9809277057647705,0.9633257985115051,0.9455397129058838,99,2678.4188346862793
0.9822766780853271,0.9646807312965393,0.9084043502807617,99,2800.6585919857025
0.9825359582901001,0.9614596962928772,0.9568333625793457,99,2657.2628951072693
0.981838047504425,0.9619474411010742,0.9470016360282898,99,2680.486038684845
0.9812912940979004,0.962163507938385,0.889494001865387,99,2664.923565864563
0.9833664894104004,0.9600412249565125,0.9519913792610168,99,2617.460886001587
0.9826802015304565,0.9602152109146118,0.939548134803772,99,2819.6491224765778
0.9808661937713623,0.9566496014595032,0.9386442303657532,99,2609.6458389759064
0.979315459728241,0.960257351398468,0.9516520500183105,99,2638.183292865753
0.9836349487304688,0.9622617959976196,0.890622079372406,99,2705.0644505023956
0.9810575246810913,0.9627140164375305,0.9466122984886169,99,2665.2371287345886
0.9810793399810791,0.9636250138282776,0.9466776251792908,99,2791.3989164829254
0.981495201587677,0.9657965898513794,0.9351691603660583,99,2637.5229539871216
0.980497419834137,0.962163507938385,0.9433333277702332,99,2677.502897977829
0.9825915098190308,0.9622060656547546,0.9441837668418884,99,2893.7686772346497
0.9817193746566772,0.967137336730957,0.9030928015708923,99,2741.78657078743
0.9824707508087158,0.9656570553779602,0.9416279792785645,99,2671.862816095352
0.9804189801216125,0.9634287357330322,0.9265247583389282,99,2719.7214436531067
0.9807913899421692,0.9608618021011353,0.9131391644477844,99,2650.2166695594788
0.9820041656494141,0.9638940095901489,0.9256278872489929,99,2925.3808517456055
0.9833560585975647,0.9623345136642456,0.9529597759246826,99,2640.982499361038
0.9809439778327942,0.963182270526886,0.9432048797607422,99,2692.511037349701
0.9804822206497192,0.9604570269584656,0.9326953887939453,99,2662.6162555217743
0.9828346967697144,0.9659728407859802,0.9176045656204224,99,2887.074681520462
0.9820834994316101,0.9653179049491882,0.9191762208938599,99,2757.3661670684814
0.9808448553085327,0.9618580341339111,0.9557082653045654,99,2711.4422001838684
0.9818145632743835,0.9618514776229858,0.9347072839736938,99,2721.876190185547
0.9795174598693848,0.9599234461784363,0.9554588198661804,99,2640.1845424175262
0.9816511869430542,0.9651044607162476,0.9188588857650757,99,2684.667830467224
0.981086015701294,0.9671094417572021,0.9090578556060791,99,2628.2926726341248
